img,type
1_2404.png,Thyroid
1_2405.png,Thyroid
1_2406.png,Thyroid
1_2407.png,Thyroid
1_2408.png,Thyroid
1_2409.png,Thyroid
1_2410.png,Thyroid
1_2411.png,Thyroid
1_2412.png,Thyroid
1_2413.png,Thyroid
1_2414.png,Thyroid
1_2415.png,Thyroid
1_2416.png,Thyroid
1_2417.png,Thyroid
1_2418.png,Thyroid
1_2419.png,Thyroid
1_2420.png,Thyroid
1_2421.png,Thyroid
1_2422.png,Thyroid
1_2423.png,Thyroid
1_2424.png,Thyroid
1_2425.png,Thyroid
1_2426.png,Thyroid
1_2427.png,Thyroid
1_2428.png,Thyroid
1_2429.png,Uterus
1_2430.png,Uterus
1_2431.png,Uterus
1_2432.png,Colon
1_2433.png,Colon
1_2434.png,Colon
1_2435.png,Colon
1_2436.png,Colon
1_2437.png,Colon
1_2438.png,Colon
1_2439.png,Colon
1_2440.png,Colon
1_2441.png,Colon
1_2442.png,Colon
1_2443.png,Colon
1_2444.png,Colon
1_2445.png,Colon
1_2446.png,Colon
1_2447.png,Colon
1_2448.png,Colon
1_2449.png,Colon
1_2450.png,Colon
1_2451.png,Colon
1_2452.png,Colon
1_2453.png,Colon
1_2454.png,Colon
1_2455.png,Colon
1_2456.png,Colon
1_2457.png,Colon
1_2458.png,Colon
1_2459.png,Colon
1_2460.png,Colon
1_2461.png,Colon
1_2462.png,Colon
1_2463.png,Colon
1_2464.png,Colon
1_2465.png,Colon
1_2466.png,Colon
1_2467.png,Colon
1_2468.png,Colon
1_2469.png,Colon
1_2470.png,Colon
1_2471.png,Colon
1_2472.png,Colon
1_2473.png,Colon
1_2474.png,Colon
1_2475.png,Colon
1_2476.png,Colon
1_2477.png,Colon
1_2478.png,Colon
1_2479.png,Colon
1_2480.png,Colon
1_2481.png,Colon
1_2482.png,Colon
1_2483.png,Colon
1_2484.png,Colon
1_2485.png,Colon
1_2486.png,Colon
1_2487.png,Colon
1_2488.png,Colon
1_2489.png,Colon
1_2490.png,Colon
1_2491.png,Colon
1_2492.png,Colon
1_2493.png,Colon
1_2494.png,Colon
1_2495.png,Colon
1_2496.png,Colon
1_2497.png,Colon
1_2498.png,Colon
1_2499.png,Colon
1_2500.png,Colon
1_2501.png,Colon
1_2502.png,Colon
1_2503.png,Colon
1_2504.png,Colon
1_2505.png,Colon
1_2506.png,Colon
1_2507.png,Colon
1_2508.png,Colon
1_2509.png,Colon
1_2510.png,Colon
1_2511.png,Colon
1_2512.png,Colon
1_2513.png,Colon
1_2514.png,Colon
1_2515.png,Colon
1_2516.png,Colon
1_2517.png,Colon
1_2518.png,Colon
1_2519.png,Colon
1_2520.png,Colon
1_2521.png,Colon
1_2522.png,Colon
