Image,Neoplastic,Inflammatory,Connective,Dead,Epithelial
1_2483.png,0,14,33,0,0
1_2484.png,0,17,59,0,0
1_2485.png,0,15,76,0,0
1_2486.png,0,43,74,0,0
1_2487.png,0,78,89,0,0
1_2488.png,0,0,66,0,0
1_2489.png,53,2,7,0,0
1_249.png,18,0,1,0,0
1_2490.png,45,5,4,0,0
1_2491.png,26,12,3,0,0
1_2492.png,0,9,2,0,0
1_2493.png,0,5,5,0,0
1_2494.png,0,0,0,0,0
1_2495.png,0,0,1,0,0
1_2496.png,0,0,2,0,0
1_2497.png,0,0,8,0,0
1_2498.png,0,0,2,0,0
1_2499.png,0,0,23,0,0
1_25.png,10,0,0,0,0
1_250.png,13,0,0,0,0
1_2500.png,0,0,12,0,0
1_2501.png,0,16,0,0,0
1_2502.png,0,1,0,0,0
1_2503.png,0,0,4,0,0
1_2504.png,0,3,25,0,0
1_2505.png,0,1,19,0,0
1_2506.png,0,4,30,0,0
1_2507.png,58,1,2,0,0
1_2508.png,0,0,0,0,0
1_2509.png,0,0,14,0,0
1_251.png,23,0,0,0,0
1_2510.png,0,0,2,0,0
1_2511.png,0,0,0,0,0
1_2512.png,0,0,1,0,0
1_2513.png,0,12,14,0,24
1_2514.png,0,32,39,0,23
1_2515.png,0,15,22,0,27
1_2516.png,21,0,24,0,0
1_2517.png,42,9,0,0,0
1_2518.png,62,0,0,23,0
1_2519.png,23,46,35,0,0
1_252.png,23,0,2,0,0
1_2520.png,0,8,22,0,0
1_2521.png,0,16,40,0,0
1_2522.png,0,16,33,0,0
1_253.png,8,4,6,0,0
1_254.png,0,27,11,0,0
1_255.png,14,0,0,0,0
1_256.png,24,0,0,0,0
1_257.png,25,0,0,0,0
1_258.png,22,0,1,0,0
1_259.png,19,0,1,0,0
1_26.png,7,0,6,0,0
1_260.png,11,0,6,0,0
1_261.png,22,0,5,0,0
1_262.png,0,0,14,0,10
1_263.png,0,1,11,0,25
1_264.png,0,2,8,0,26
1_265.png,0,11,15,0,7
1_266.png,19,1,4,0,0
1_267.png,25,0,2,0,0
1_268.png,21,0,4,0,0
1_269.png,20,1,1,0,0
1_27.png,0,0,7,0,0
1_270.png,1,32,10,0,0
1_271.png,0,18,18,0,0
1_272.png,6,9,10,0,0
1_273.png,6,16,12,0,0
1_274.png,8,15,7,0,0
1_275.png,9,3,8,0,0
1_276.png,0,27,23,0,0
1_277.png,0,39,6,0,0
1_278.png,14,25,10,0,0
1_279.png,12,2,14,0,0
1_28.png,2,0,6,0,0
1_280.png,23,2,4,0,0
1_281.png,0,5,11,0,0
1_282.png,0,4,7,0,0
1_283.png,0,1,14,0,0
1_284.png,7,0,6,0,0
1_285.png,1,0,11,0,0
1_286.png,0,2,5,0,24
1_287.png,0,0,3,0,20
1_288.png,0,0,7,0,30
1_289.png,0,0,5,0,32
1_29.png,0,0,7,0,0
1_290.png,0,2,10,0,23
1_291.png,0,3,2,0,15
1_292.png,0,4,0,0,5
1_293.png,0,1,2,0,13
1_294.png,0,3,1,0,30
1_295.png,8,1,3,0,0
1_296.png,21,1,0,0,0
1_297.png,14,2,5,0,0
1_298.png,9,1,2,0,1
1_299.png,4,5,5,0,0
1_3.png,8,1,1,0,0
1_30.png,11,0,2,0,0
1_300.png,2,0,4,0,0
1_301.png,18,0,2,0,0
1_302.png,21,3,2,0,0
1_303.png,18,0,2,0,0
1_304.png,22,6,0,0,0
1_305.png,6,6,10,0,0
1_306.png,23,0,1,0,0
1_307.png,22,3,5,0,0
1_308.png,22,0,1,0,0
1_309.png,15,0,2,0,0
1_31.png,0,1,8,0,12
1_310.png,37,0,1,0,0
1_311.png,22,0,0,0,0
1_312.png,23,0,1,0,0
1_313.png,25,1,1,0,0
1_314.png,20,3,3,0,0
1_315.png,8,8,10,0,0
1_316.png,8,12,20,0,0
1_317.png,8,0,0,0,0
1_318.png,5,0,0,0,0
1_319.png,5,0,0,0,0
1_32.png,0,3,7,0,7
1_320.png,15,0,0,0,0
1_321.png,12,0,1,0,0
1_322.png,4,0,0,0,0
1_323.png,9,0,0,0,0
1_324.png,0,5,8,0,0
1_325.png,0,6,8,0,0
1_326.png,0,4,7,0,0
1_327.png,0,3,11,0,0
1_328.png,0,5,12,0,0
1_329.png,7,3,2,0,0
1_33.png,0,1,4,0,19
1_330.png,6,1,3,0,0
1_331.png,6,1,5,0,0
1_332.png,4,1,2,0,0
1_333.png,28,0,0,0,0
1_334.png,31,0,0,0,0
1_335.png,23,0,0,0,0
1_336.png,28,0,0,0,0
1_337.png,36,0,0,0,0
1_338.png,33,0,0,0,0
1_339.png,0,1,1,0,0
1_34.png,0,0,5,0,31
1_340.png,24,1,2,0,0
1_341.png,2,1,3,0,0
1_342.png,7,0,2,0,0
1_343.png,3,0,6,0,0
1_344.png,4,5,8,0,0
1_345.png,11,0,2,0,0
1_346.png,1,3,6,0,0
1_347.png,1,1,10,0,0
1_348.png,10,0,2,0,0
1_349.png,5,1,7,0,0
1_35.png,0,2,6,0,27
1_350.png,5,2,8,0,0
1_351.png,13,0,2,0,0
1_352.png,12,0,6,0,0
1_353.png,9,0,8,0,0
1_354.png,5,1,5,0,0
1_355.png,14,0,1,0,0
1_356.png,3,0,8,0,0
1_357.png,15,0,1,0,0
1_358.png,9,3,2,0,0
1_359.png,8,0,2,0,0
1_36.png,0,0,1,0,8
1_360.png,20,0,0,0,0
1_361.png,13,0,2,0,0
1_362.png,9,1,5,0,0
1_363.png,8,0,6,0,0
1_364.png,7,7,7,0,0
1_365.png,4,2,4,0,0
1_366.png,12,0,1,0,0
1_367.png,16,0,1,0,0
1_368.png,19,1,5,0,0
1_369.png,3,17,24,0,0
1_37.png,0,0,2,0,11
1_370.png,21,1,9,0,0
1_371.png,7,17,21,0,0
1_372.png,31,1,6,0,0
1_373.png,4,2,4,0,0
1_374.png,0,16,7,0,0
1_375.png,6,10,5,0,0
1_376.png,2,22,8,0,0
1_377.png,13,2,1,0,0
1_378.png,9,0,2,0,0
1_379.png,27,2,0,0,0
1_38.png,0,3,2,0,18
1_380.png,8,0,1,0,0
1_381.png,17,1,0,0,0
1_382.png,0,3,12,0,0
1_383.png,0,0,5,0,0
1_384.png,0,11,8,0,0
1_385.png,14,0,1,0,0
1_386.png,0,12,6,0,0
1_387.png,14,0,0,0,0
1_388.png,7,6,3,0,0
1_389.png,6,0,3,0,0
1_39.png,0,1,1,0,10
1_390.png,0,2,2,0,0
1_391.png,12,1,1,0,0
1_392.png,2,1,2,0,0
1_393.png,11,0,3,0,0
1_394.png,14,1,2,0,0
1_395.png,11,1,3,0,0
1_396.png,3,6,2,0,0
1_397.png,10,5,4,0,0
1_398.png,5,1,5,0,0
1_399.png,14,0,2,0,0
1_4.png,5,0,2,0,0
1_40.png,0,0,2,0,18
1_400.png,9,2,16,0,0
1_401.png,21,4,2,0,0
1_402.png,17,0,6,0,0
1_403.png,20,2,4,0,0
1_404.png,16,0,4,0,0
1_405.png,8,1,6,0,0
1_406.png,12,1,4,0,0
1_407.png,12,0,1,0,0
1_408.png,20,1,4,0,0
1_409.png,7,7,7,0,0
1_41.png,1,6,14,0,0
1_410.png,14,3,5,0,0
1_411.png,7,1,2,0,0
1_412.png,13,0,3,0,0
1_413.png,18,3,4,0,0
1_414.png,21,2,1,0,0
1_415.png,0,1,2,0,0
1_416.png,31,1,2,0,0
1_417.png,18,0,1,0,0
1_418.png,0,0,8,0,0
1_419.png,2,4,9,0,0
1_42.png,29,0,0,0,0
1_420.png,2,2,7,0,0
1_421.png,3,2,14,0,0
1_422.png,0,1,10,0,0
1_423.png,4,3,8,0,0
1_424.png,0,0,6,0,0
1_425.png,6,1,13,0,0
1_426.png,4,0,12,0,0
1_427.png,1,1,11,0,0
1_428.png,15,0,2,0,0
1_429.png,1,3,11,0,0
1_43.png,0,1,7,0,9
1_430.png,3,0,11,0,0
1_431.png,1,7,16,0,0
1_432.png,3,4,4,0,0
1_433.png,3,0,6,0,0
1_434.png,6,1,4,0,0
1_435.png,0,4,5,0,0
1_436.png,0,2,5,0,0
1_437.png,0,2,5,0,0
1_438.png,2,2,4,0,0
1_439.png,0,1,7,0,0
1_44.png,0,0,2,0,35
1_440.png,11,3,3,0,0
1_441.png,11,4,1,0,0
1_442.png,6,3,3,0,0
1_443.png,6,0,3,0,0
1_444.png,5,1,4,0,0
1_445.png,0,2,7,0,0
1_446.png,2,2,4,0,0
1_447.png,3,20,6,0,0
1_448.png,6,2,2,0,0
1_449.png,11,2,5,0,0
1_45.png,0,0,5,0,30
1_450.png,2,1,5,0,0
1_451.png,2,0,7,0,0
1_452.png,0,2,13,0,0
1_453.png,10,0,8,0,0
1_454.png,18,2,0,0,0
1_455.png,4,2,5,0,0
1_456.png,4,2,9,0,0
1_457.png,2,3,7,0,0
1_458.png,14,0,7,0,0
1_459.png,14,0,2,0,0
1_46.png,0,1,4,0,17
1_460.png,10,2,8,0,0
1_461.png,24,1,1,0,0
1_462.png,7,2,6,0,0
1_463.png,9,1,4,0,0
1_464.png,7,4,5,0,0
1_465.png,16,0,2,0,0
1_466.png,5,1,5,0,0
1_467.png,4,2,8,0,0
1_468.png,0,10,7,0,0
1_469.png,3,3,4,0,0
1_47.png,0,1,6,0,15
1_470.png,10,0,1,0,0
1_471.png,1,4,3,0,0
1_472.png,3,2,0,0,0
1_473.png,3,0,4,0,0
1_474.png,5,0,0,0,0
1_475.png,7,0,0,0,0
1_476.png,36,0,0,0,0
1_477.png,18,3,6,0,0
1_478.png,11,1,8,0,0
1_479.png,13,0,10,0,0
1_48.png,0,1,4,0,29
1_480.png,16,1,8,0,0
1_481.png,15,0,10,0,0
1_482.png,5,0,10,0,0
1_483.png,22,0,2,0,0
1_484.png,22,3,3,0,0
1_485.png,19,0,1,0,0
1_486.png,0,11,8,0,0
1_487.png,6,3,8,0,0
1_488.png,8,5,3,0,0
1_489.png,23,5,0,0,0
1_49.png,0,1,6,0,24
1_490.png,28,2,0,0,0
1_491.png,29,0,0,0,0
1_492.png,31,0,0,0,0
1_493.png,29,0,0,0,0
1_494.png,0,4,18,0,0
1_495.png,14,5,1,0,0
1_496.png,28,0,2,0,0
1_497.png,0,11,9,0,0
1_498.png,0,24,12,0,0
1_499.png,0,24,6,0,0
1_5.png,4,0,2,0,0
1_50.png,0,2,8,0,10
1_500.png,11,4,10,0,0
1_501.png,21,3,4,0,0
1_502.png,30,2,1,0,0
1_503.png,28,3,4,0,0
1_504.png,24,1,7,0,0
1_505.png,11,5,8,0,0
1_506.png,19,2,4,0,0
1_507.png,21,6,8,0,0
1_508.png,1,12,8,0,0
1_509.png,14,2,5,0,0
1_51.png,0,0,13,0,4
1_510.png,16,5,4,0,0
1_511.png,11,2,13,0,0
1_512.png,19,0,0,0,0
1_513.png,11,11,6,0,0
1_514.png,16,6,3,0,0
1_515.png,2,2,6,0,0
1_516.png,0,7,9,0,0
1_517.png,1,2,5,0,0
1_518.png,2,2,8,0,0
1_519.png,2,2,8,0,0
1_52.png,0,2,2,0,30
1_520.png,1,2,4,0,0
1_521.png,0,13,6,0,0
1_522.png,0,2,8,0,0
1_523.png,0,2,4,0,14
1_524.png,0,0,0,0,25
1_525.png,0,2,0,0,37
1_526.png,0,2,7,0,5
1_527.png,0,0,4,0,8
1_528.png,0,1,1,0,24
1_529.png,0,3,5,0,2
1_53.png,0,0,4,0,22
1_530.png,0,4,6,0,2
1_531.png,0,0,0,0,26
1_532.png,0,2,2,0,24
1_533.png,14,0,0,0,0
1_534.png,22,0,0,0,0
1_535.png,17,0,2,0,0
1_536.png,19,1,0,0,0
1_537.png,14,1,0,0,0
1_538.png,0,2,2,0,0
1_539.png,10,0,0,0,0
1_54.png,0,1,0,0,29
1_540.png,20,0,3,0,0
1_541.png,33,1,0,0,0
1_542.png,0,0,2,0,0
1_543.png,44,0,0,0,0
1_544.png,0,0,0,0,0
1_545.png,0,0,2,0,0
1_546.png,11,0,0,0,0
1_547.png,29,0,0,0,0
1_548.png,0,0,1,0,0
1_549.png,13,0,0,0,0
1_55.png,0,0,2,0,22
1_550.png,1,3,4,0,0
1_551.png,89,0,0,0,0
1_552.png,25,1,11,0,0
1_553.png,26,0,4,0,0
1_554.png,38,0,3,0,0
1_555.png,47,0,4,0,0
1_556.png,2,0,3,0,0
1_557.png,31,0,0,0,0
1_558.png,25,0,0,0,0
1_559.png,69,1,0,0,0
1_56.png,0,0,0,0,23
1_560.png,12,0,3,0,0
1_561.png,9,0,6,0,0
1_562.png,0,0,6,0,0
1_563.png,14,0,3,0,0
1_564.png,12,0,1,0,0
1_565.png,10,3,2,0,0
1_566.png,0,6,8,0,0
1_567.png,1,10,9,0,0
1_568.png,5,10,4,0,0
1_569.png,0,0,6,0,36
1_57.png,0,0,10,0,1
1_570.png,0,3,0,0,41
1_571.png,0,3,2,0,56
1_572.png,0,3,3,0,34
1_573.png,0,1,9,0,6
1_574.png,0,1,7,0,47
1_575.png,3,7,5,0,0
1_576.png,2,4,6,0,0
1_577.png,2,2,2,0,0
1_578.png,3,2,6,0,0
1_579.png,0,1,3,0,0
1_58.png,0,0,3,0,31
1_580.png,1,1,0,0,0
1_581.png,11,6,2,0,0
1_582.png,1,1,4,0,0
1_583.png,20,4,0,0,0
1_584.png,21,5,0,0,0
1_585.png,2,2,7,0,0
1_586.png,14,3,0,0,0
1_587.png,0,2,6,0,0
1_588.png,2,15,8,0,0
1_589.png,0,12,1,0,0
1_59.png,0,0,7,0,43
1_590.png,0,31,1,0,0
1_591.png,0,30,9,0,0
1_592.png,12,8,4,0,0
1_593.png,0,19,12,0,0
1_594.png,11,1,4,0,0
1_595.png,0,29,4,0,0
1_596.png,0,14,6,0,0
1_597.png,0,4,5,0,0
1_598.png,2,4,5,0,0
1_599.png,3,5,8,0,0
1_6.png,8,0,1,0,0
1_60.png,5,0,5,0,0
1_600.png,3,2,4,0,0
1_601.png,18,1,1,0,0
1_602.png,0,7,4,0,0
1_603.png,7,4,8,0,0
1_604.png,0,12,2,0,0
1_605.png,10,2,4,0,0
1_606.png,10,4,4,0,0
1_607.png,8,3,7,0,0
1_608.png,15,4,2,0,0
1_609.png,6,3,9,0,0
1_61.png,0,0,2,0,0
1_610.png,1,17,9,0,0
1_611.png,0,9,12,0,0
1_612.png,20,0,2,0,0
1_613.png,32,0,0,0,0
1_614.png,25,0,0,0,0
1_615.png,27,0,0,0,0
1_616.png,19,0,4,0,0
1_617.png,27,0,0,0,0
1_618.png,0,0,2,0,35
1_619.png,0,1,4,0,28
1_62.png,5,0,3,0,0
1_620.png,0,3,5,0,28
1_621.png,0,2,1,0,47
1_622.png,0,0,5,0,32
1_623.png,0,0,14,0,8
1_624.png,0,2,5,0,36
1_625.png,0,0,4,0,55
1_626.png,16,0,0,0,0
1_627.png,17,0,0,0,0
1_628.png,13,3,1,0,0
1_629.png,13,5,0,0,0
1_63.png,2,0,1,0,0
1_630.png,15,7,2,0,0
1_631.png,0,41,6,0,0
1_632.png,5,14,9,0,0
1_633.png,2,30,2,0,0
1_634.png,2,9,6,0,0
1_635.png,0,30,6,0,0
1_636.png,0,14,13,0,0
1_637.png,1,18,5,0,0
1_638.png,0,30,10,0,0
1_639.png,3,6,10,0,0
1_64.png,10,0,1,0,0
1_640.png,0,19,10,0,0
1_641.png,1,13,15,0,0
1_642.png,2,7,11,0,0
1_643.png,0,11,10,0,0
1_644.png,4,0,4,0,0
1_645.png,4,0,1,0,0
1_646.png,6,0,0,0,0
1_647.png,5,0,3,0,0
1_648.png,2,0,4,0,0
1_649.png,7,0,3,0,0
1_65.png,3,0,9,0,0
1_650.png,7,1,1,0,0
1_651.png,9,0,1,0,0
1_652.png,7,0,2,0,0
1_653.png,14,0,0,0,0
1_654.png,17,1,0,0,0
1_655.png,9,1,0,0,0
1_656.png,14,0,2,0,0
1_657.png,10,0,2,0,0
1_658.png,1,0,5,0,0
1_659.png,0,0,3,0,0
1_66.png,0,0,8,0,0
1_660.png,0,2,1,0,0
1_661.png,21,0,0,0,0
1_662.png,20,0,0,0,0
1_663.png,8,0,1,0,0
1_664.png,19,0,0,0,0
1_665.png,24,0,0,0,0
1_666.png,0,0,7,0,0
1_667.png,12,0,2,0,0
1_668.png,11,3,4,0,0
1_669.png,0,3,10,0,0
1_67.png,0,0,6,0,0
1_670.png,11,0,0,0,0
1_671.png,14,1,1,0,0
1_672.png,8,2,4,0,0
1_673.png,5,0,3,0,0
1_674.png,7,1,4,0,0
1_675.png,11,0,0,0,0
1_676.png,9,0,3,0,0
1_677.png,22,1,1,0,0
1_678.png,0,9,4,0,0
1_679.png,0,0,0,0,0
1_68.png,5,1,3,0,0
1_680.png,0,0,0,0,0
1_681.png,0,15,3,0,0
1_682.png,0,20,6,0,0
1_683.png,0,2,0,0,0
1_684.png,35,1,0,0,0
1_685.png,0,0,6,0,0
1_686.png,0,4,10,0,0
1_687.png,0,10,10,0,0
1_688.png,0,2,4,0,0
1_689.png,0,1,5,0,0
1_69.png,2,0,8,0,0
1_690.png,20,2,0,0,0
1_691.png,30,2,0,0,0
1_692.png,30,1,0,0,0
1_693.png,18,6,0,8,0
1_694.png,25,1,5,0,0
1_695.png,31,0,0,0,0
1_696.png,22,0,1,0,0
1_697.png,40,0,1,0,0
1_698.png,0,0,2,0,0
1_699.png,2,2,2,0,0
1_7.png,11,1,4,0,0
1_70.png,1,1,6,0,9
1_700.png,4,4,4,0,0
1_701.png,0,4,4,1,0
1_702.png,0,1,3,0,0
1_703.png,33,0,2,0,0
1_704.png,30,0,3,0,0
1_705.png,9,0,0,10,0
1_706.png,14,1,3,0,0
1_707.png,16,1,0,1,0
1_708.png,0,3,31,0,0
1_709.png,0,0,18,0,0
1_71.png,2,2,6,0,0
1_710.png,0,3,18,0,0
1_711.png,0,5,22,0,0
1_712.png,0,5,21,0,0
1_713.png,0,4,20,0,0
1_714.png,0,2,8,0,0
1_715.png,0,2,5,0,0
1_716.png,0,41,17,0,0
1_717.png,0,7,19,0,0
1_718.png,0,3,19,0,0
1_719.png,0,1,7,0,0
1_72.png,1,2,14,0,6
1_720.png,0,1,6,0,0
1_721.png,0,0,1,0,0
1_722.png,0,2,4,0,0
1_723.png,0,0,2,0,0
1_724.png,0,0,0,0,0
1_725.png,0,110,3,0,0
1_726.png,0,117,1,0,0
1_727.png,0,94,9,0,0
1_728.png,0,112,4,0,0
1_729.png,0,0,1,0,0
1_73.png,2,1,12,0,9
1_730.png,0,0,5,0,0
1_731.png,0,5,9,0,0
1_732.png,0,4,5,0,0
1_733.png,0,1,8,0,0
1_734.png,13,0,0,0,0
1_735.png,39,0,0,0,0
1_736.png,6,1,5,0,0
1_737.png,7,2,5,0,0
1_738.png,16,0,0,0,0
1_739.png,23,0,0,0,0
1_74.png,0,1,22,0,12
1_740.png,20,0,0,4,0
1_741.png,18,0,0,0,0
1_742.png,21,0,4,0,0
1_743.png,22,0,1,0,0
1_744.png,2,3,2,0,0
1_745.png,0,72,10,0,0
1_746.png,0,83,10,0,0
1_747.png,0,103,3,0,0
1_748.png,0,75,2,0,0
1_749.png,0,0,0,0,0
1_75.png,0,0,13,0,36
1_750.png,0,0,0,0,0
1_751.png,0,0,1,0,0
1_752.png,0,0,0,0,0
1_753.png,0,0,0,0,0
1_754.png,0,8,4,0,0
1_755.png,0,4,12,0,0
1_756.png,0,4,3,0,0
1_757.png,0,11,9,0,0
1_758.png,0,18,7,0,0
1_759.png,0,2,8,0,0
1_76.png,0,1,9,0,28
1_760.png,0,4,21,0,0
1_761.png,0,5,7,0,0
1_762.png,2,13,15,0,0
1_763.png,0,100,1,0,0
1_764.png,0,87,3,0,0
1_765.png,0,9,25,0,0
1_766.png,0,4,7,0,0
1_767.png,25,0,0,0,0
1_768.png,15,2,1,0,0
1_769.png,12,0,1,0,0
1_77.png,0,0,6,0,28
1_770.png,13,8,19,0,0
1_771.png,22,0,0,0,0
1_772.png,32,2,4,0,0
1_773.png,19,0,0,4,0
1_774.png,26,0,6,0,0
1_775.png,21,0,0,0,0
1_776.png,22,7,4,0,0
1_777.png,19,7,5,0,0
1_778.png,24,0,6,0,0
1_779.png,15,1,15,0,0
1_78.png,0,0,11,0,38
1_780.png,0,15,16,0,0
1_781.png,0,19,12,0,0
1_782.png,9,9,3,0,0
1_783.png,21,0,2,0,0
1_784.png,9,2,3,0,0
1_785.png,8,1,12,0,2
1_786.png,2,3,19,0,0
1_787.png,1,1,6,0,26
1_788.png,22,7,9,0,0
1_789.png,24,2,5,0,0
1_79.png,0,0,4,0,37
1_790.png,7,0,11,0,0
1_791.png,17,0,3,0,0
1_792.png,24,0,3,0,0
1_793.png,13,2,6,0,0
1_794.png,34,0,0,0,0
1_795.png,25,0,9,0,0
1_796.png,25,1,4,0,0
1_797.png,28,0,0,0,0
1_798.png,19,0,5,0,0
1_799.png,23,0,2,0,0
1_8.png,13,0,3,0,0
1_80.png,0,0,3,0,42
1_800.png,18,0,1,0,0
1_801.png,27,0,1,0,0
1_802.png,24,0,2,0,0
1_803.png,25,0,0,0,0
1_804.png,24,0,2,0,0
1_805.png,19,0,0,0,0
1_806.png,20,0,3,0,0
1_807.png,23,0,4,0,0
1_808.png,26,0,5,0,0
1_809.png,15,0,6,0,0
1_81.png,0,0,6,0,1
1_810.png,16,0,7,0,0
1_811.png,13,1,3,0,0
1_812.png,22,0,10,0,0
1_813.png,17,0,4,0,0
1_814.png,23,0,5,0,0
1_815.png,19,0,0,0,0
1_816.png,22,0,1,0,0
1_817.png,21,0,0,0,0
1_818.png,22,0,0,0,0
1_819.png,17,0,2,0,0
1_82.png,0,0,3,0,31
1_820.png,16,1,2,0,0
1_821.png,2,0,12,0,2
1_822.png,5,0,5,0,22
1_823.png,1,0,8,0,5
1_824.png,0,11,2,0,0
1_825.png,0,8,7,0,0
1_826.png,3,29,7,0,1
1_827.png,16,0,13,0,5
1_828.png,19,0,0,0,0
1_829.png,17,1,7,0,0
1_83.png,0,0,2,0,32
1_830.png,31,0,7,0,0
1_831.png,17,0,10,0,0
1_832.png,63,21,1,0,0
1_833.png,52,13,3,0,0
1_834.png,44,36,7,0,0
1_835.png,48,17,2,0,0
1_836.png,103,0,0,0,0
1_837.png,97,0,0,0,0
1_838.png,116,0,0,0,0
1_839.png,85,0,0,0,0
1_84.png,0,0,6,0,14
1_840.png,125,0,0,0,0
1_841.png,85,0,0,0,0
1_842.png,100,0,1,0,0
1_843.png,106,4,0,0,0
1_844.png,11,63,74,0,0
1_845.png,0,113,0,0,0
1_846.png,0,105,5,0,0
1_847.png,0,96,4,0,0
1_848.png,0,85,7,0,0
1_849.png,28,1,1,2,0
1_85.png,2,1,8,0,0
1_850.png,24,1,7,0,0
1_851.png,27,1,2,0,0
1_852.png,17,0,6,0,0
1_853.png,26,0,1,1,0
1_854.png,22,2,5,0,0
1_855.png,0,44,19,0,0
1_856.png,0,76,2,0,0
1_857.png,0,38,14,0,0
1_858.png,0,84,5,0,0
1_859.png,0,94,4,0,0
1_86.png,4,1,9,0,0
1_860.png,0,0,14,0,0
1_861.png,17,0,0,0,0
1_862.png,19,0,1,0,0
1_863.png,34,1,0,0,0
1_864.png,10,1,13,0,0
1_865.png,52,0,0,0,0
1_866.png,48,0,1,0,0
1_867.png,57,1,1,0,0
1_868.png,51,0,0,0,0
1_869.png,39,0,0,0,0
1_87.png,10,1,0,0,0
1_870.png,46,1,0,0,0
1_871.png,46,0,0,0,0
1_872.png,49,0,0,0,0
1_873.png,48,0,0,0,0
1_874.png,35,1,0,0,0
1_875.png,41,1,0,0,0
1_876.png,38,0,0,0,0
1_877.png,40,0,0,0,0
1_878.png,0,0,4,0,0
1_879.png,0,0,5,0,0
1_88.png,13,1,1,0,0
1_880.png,0,0,2,0,0
1_881.png,0,0,4,0,0
1_882.png,0,0,6,0,0
1_883.png,0,0,4,0,0
1_884.png,0,0,9,0,0
1_885.png,0,2,3,0,0
1_886.png,0,0,7,0,0
1_887.png,0,0,5,0,0
1_888.png,0,0,5,0,0
1_889.png,0,0,12,0,0
1_89.png,15,2,1,0,0
1_890.png,0,0,3,0,0
1_891.png,0,0,4,0,0
1_892.png,0,0,14,0,0
1_893.png,9,46,2,0,0
1_894.png,25,36,3,0,0
1_895.png,31,16,12,22,0
1_896.png,9,0,28,36,0
1_897.png,17,0,7,32,0
1_898.png,26,0,8,25,0
1_899.png,18,0,27,24,0
1_9.png,12,0,2,0,0
1_90.png,14,0,4,0,0
1_900.png,41,0,5,20,0
1_901.png,25,0,4,52,0
1_902.png,45,0,5,39,0
1_903.png,9,0,5,75,0
1_904.png,5,0,2,59,0
1_905.png,18,0,3,40,0
1_906.png,33,4,18,35,0
1_907.png,2,0,2,66,0
1_908.png,26,8,22,22,0
1_909.png,44,0,7,36,0
1_91.png,6,0,0,0,0
1_910.png,14,21,16,32,0
1_911.png,63,4,17,12,0
1_912.png,9,0,10,0,0
1_913.png,28,0,0,0,0
1_914.png,26,0,0,0,0
1_915.png,3,0,22,0,0
1_916.png,31,0,0,0,0
1_917.png,3,0,10,0,0
1_918.png,19,0,6,0,0
1_919.png,11,2,8,0,0
1_92.png,0,1,0,0,0
1_920.png,17,0,6,0,0
1_921.png,19,1,13,0,0
1_922.png,1,0,23,0,0
1_923.png,1,2,21,0,0
1_924.png,3,2,23,0,0
1_925.png,27,0,2,0,0
1_926.png,17,0,23,0,0
1_927.png,19,1,23,0,0
1_928.png,19,1,17,0,0
1_929.png,20,1,7,0,0
1_93.png,17,0,2,0,0
1_930.png,32,6,17,0,0
1_931.png,65,29,21,0,9
1_932.png,0,225,57,0,7
1_933.png,0,13,16,0,0
1_934.png,18,1,3,0,0
1_935.png,7,3,8,0,0
1_936.png,0,9,20,0,0
1_937.png,0,1,31,0,0
1_938.png,18,1,2,0,0
1_939.png,1,7,15,0,0
1_94.png,8,0,4,0,0
1_940.png,0,9,22,0,0
1_941.png,0,12,14,0,0
1_942.png,1,6,19,0,0
1_943.png,4,3,21,0,0
1_944.png,16,4,9,0,0
1_945.png,0,1,14,0,0
1_946.png,1,12,11,0,0
1_947.png,9,0,1,0,0
1_948.png,0,0,11,0,0
1_949.png,16,0,4,0,0
1_95.png,23,0,0,0,0
1_950.png,11,0,0,0,0
1_951.png,8,0,0,0,0
1_952.png,16,1,0,0,0
1_953.png,23,0,4,0,0
1_954.png,22,0,3,0,0
1_955.png,23,1,4,0,0
1_956.png,19,4,3,0,0
1_957.png,19,1,3,0,0
1_958.png,19,5,1,0,0
1_959.png,5,68,2,0,0
1_96.png,17,3,4,0,0
1_960.png,0,83,3,0,0
1_961.png,1,73,2,0,0
1_962.png,0,92,3,0,0
1_963.png,0,71,2,0,0
1_964.png,0,0,4,0,25
1_965.png,0,0,0,0,39
1_966.png,0,1,9,0,12
1_967.png,0,1,2,0,33
1_968.png,0,0,0,0,5
1_969.png,0,5,2,0,26
1_97.png,5,2,11,0,0
1_970.png,0,9,39,0,5
1_971.png,0,3,15,0,24
1_972.png,0,2,10,0,0
1_973.png,0,1,9,0,0
1_974.png,0,5,7,0,0
1_975.png,0,2,3,0,0
1_976.png,0,0,1,0,0
1_977.png,0,0,4,0,0
1_978.png,0,0,7,0,0
1_979.png,0,0,4,0,0
1_98.png,7,2,13,0,0
1_980.png,0,0,4,0,0
1_981.png,2,5,11,0,0
1_982.png,21,4,14,0,0
1_983.png,21,5,6,0,0
1_984.png,14,2,4,0,0
1_985.png,23,0,8,0,0
1_986.png,13,0,3,0,0
1_987.png,12,4,13,0,0
1_988.png,26,0,1,0,0
1_989.png,28,0,5,0,0
1_99.png,0,0,10,0,13
1_990.png,0,0,3,0,0
1_991.png,0,0,8,0,0
1_992.png,0,0,10,0,0
1_993.png,0,0,12,0,0
1_994.png,0,0,12,0,0
1_995.png,0,0,15,0,0
1_996.png,0,0,26,0,0
